make,price,body_type,type,doors,warranty,mileage,gearbox,fuel_type,paint,seller,seats,power,engine_size,co_emissions,drivetrain,fuel_consumption,comfort_convenience,last_service,full_service_history,non_smoker_vehicle,upholstery,previous_owner,taxi_or_rental_car,age
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,200,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,10663,Compact,Used,5,1,90902.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,5.2,Low,0,0,0,Cloth,0,0,5.0
Dacia,14500,Compact,Used,5,1,6000.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,10900,Compact,Used,5,0,15600.0,Manual,benzine,Metallic,Dealer,5,70,999,284,Front,5.1,Low,0,0,0,Cloth,1,0,2.0
Dacia,9900,Compact,Used,5,2,77980.0,Automatic,diesel,Basic,Dealer,5,81,1461,284,Front,3.5,Low,0,0,0,Cloth,0,0,6.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,284,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,10663,Compact,Used,5,1,71894.0,Manual,benzine,Basic,Dealer,5,66,898,284,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,11390,Compact,Used,5,1,74544.0,Manual,diesel,Basic,Dealer,5,81,1461,284,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,17690,Compact,Pre-registered,5,2,20.0,Manual,benzine,Metallic,Dealer,5,70,999,199,Front,5.1,Medium,0,0,0,Cloth,1,0,0.0
Dacia,9990,Compact,Used,5,1,40000.0,Manual,benzine,Basic,Dealer,5,66,898,199,Front,5.2,Low,0,0,0,Cloth,0,0,8.0
Dacia,9990,Compact,Used,5,1,40000.0,Manual,benzine,Basic,Dealer,5,66,898,199,Front,5.2,Low,0,0,0,Cloth,0,0,8.0
Dacia,13299,Compact,Used,5,1,42037.0,Manual,diesel,Basic,Dealer,5,81,1461,199,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,10899,Compact,Used,5,1,56067.0,Manual,benzine,Basic,Dealer,5,66,898,199,Front,5.2,Low,0,0,0,Cloth,0,0,6.0
Dacia,17690,Compact,Pre-registered,5,2,20.0,Manual,benzine,Metallic,Dealer,5,70,999,226,Front,5.1,Medium,0,0,0,Cloth,1,0,0.0
Dacia,13299,Compact,Used,5,1,12531.0,Manual,diesel,Basic,Dealer,5,81,1461,226,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,9499,Compact,Used,5,1,36817.0,Manual,benzine,Basic,Dealer,5,66,898,226,Front,5.2,Low,0,0,0,Cloth,0,0,7.0
Dacia,15299,Compact,Used,5,1,11354.0,Manual,benzine,Basic,Dealer,5,70,999,226,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,11995,Compact,Used,5,1,43785.0,Manual,benzine,Metallic,Dealer,5,66,898,226,Front,5.2,Low,0,0,0,Cloth,0,0,5.0
Dacia,11450,Compact,Used,4,1,83607.0,Manual,benzine,Basic,Dealer,5,70,999,226,Front,5.2,Low,0,0,0,Cloth,0,0,3.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,226,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,226,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,226,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,7500,Compact,Used,5,1,99000.0,Manual,benzine,Basic,Dealer,5,55,1149,226,Front,5.9,Low,0,0,0,Cloth,0,0,10.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,226,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,5790,Compact,Used,5,1,132539.0,Manual,benzine,Basic,Dealer,5,55,1149,226,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,226,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,13900,Compact,Used,5,1,36986.0,Manual,benzine,Basic,Dealer,5,66,898,226,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,11500,Compact,Used,5,0,46580.0,Manual,benzine,Basic,Dealer,5,66,898,136,Front,5.1,Low,0,0,0,Cloth,1,0,5.0
Dacia,9500,Compact,Used,5,0,39904.0,Manual,benzine,Metallic,Dealer,5,70,999,157,Front,5.2,Low,0,0,0,Cloth,1,0,4.0
Dacia,12390,Compact,Used,5,1,22136.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,13208,Compact,Used,5,1,21447.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.1,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,13900,Compact,Used,5,1,36986.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,13600,Compact,Used,5,1,39521.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,7572,Compact,Used,5,1,90823.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,5.3,Low,0,0,0,Cloth,0,0,4.0
Dacia,11117,Compact,Used,5,1,30607.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,13299,Compact,Used,5,1,42037.0,Manual,diesel,Basic,Dealer,5,81,1461,157,Front,3.8,Low,0,0,0,Cloth,0,0,3.0
Dacia,14818,Compact,Used,5,1,16766.0,Manual,benzine,Basic,Dealer,5,70,999,157,Front,4.6,Low,0,0,0,Cloth,0,0,2.0
Dacia,8950,Compact,Used,5,1,95000.0,Manual,benzine,Basic,Dealer,5,66,898,157,Front,5.2,Low,0,0,0,Cloth,0,0,9.0
Dacia,7900,Compact,Used,5,1,24000.0,Manual,benzine,Basic,Dealer,5,55,1149,157,Front,5.8,Low,0,0,0,Cloth,0,0,9.0
Dacia,10890,Compact,Used,5,0,44928.0,Manual,benzine,Metallic,Dealer,5,66,898,136,Front,5.5,Medium,0,0,0,Cloth,0,0,4.0
Dacia,5950,Compact,Used,5,1,93301.0,Manual,benzine,Basic,Dealer,5,55,1149,136,Front,5.9,Low,0,0,0,Cloth,0,0,12.0
Dacia,11390,Compact,Used,5,1,74544.0,Manual,diesel,Basic,Dealer,5,81,1461,136,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,10899,Compact,Used,5,1,56067.0,Manual,benzine,Basic,Dealer,5,66,898,136,Front,5.2,Low,0,0,0,Cloth,0,0,6.0
Dacia,15299,Compact,Used,5,1,11354.0,Manual,benzine,Basic,Dealer,5,70,999,136,Front,4.9,Low,0,0,0,Cloth,0,0,1.0
Dacia,12900,Compact,Used,5,1,61000.0,Manual,benzine,Basic,Dealer,5,66,898,136,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Dacia,10499,Compact,Used,5,1,5200.0,Manual,benzine,Basic,Dealer,5,70,999,136,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,9450,Compact,Used,5,1,36468.0,Manual,benzine,Basic,Dealer,5,70,999,136,Front,5.3,Low,0,0,0,Cloth,0,0,5.0
Dacia,14990,Compact,Used,5,0,9523.0,Manual,LPG,Metallic,Dealer,5,70,999,136,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,10600,Compact,Used,5,1,93888.0,Manual,diesel,Basic,Dealer,5,81,1461,136,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,18990,Compact,Pre-registered,5,2,20.0,Automatic,benzine,Metallic,Dealer,5,70,999,254,Front,5.1,Medium,0,0,0,Cloth,1,0,0.0
Dacia,7950,Compact,Used,4,2,109000.0,Manual,diesel,Basic,Dealer,5,81,1461,254,Front,3.8,Low,0,0,0,Cloth,0,0,7.0
Dacia,11450,Compact,Used,5,1,9047.0,Manual,benzine,Basic,Dealer,5,70,999,254,Front,5.3,Low,0,0,0,Cloth,0,0,3.0
Dacia,4390,Compact,Used,5,0,127967.0,Manual,benzine,Metallic,Dealer,5,55,1149,137,Front,5.9,Low,0,1,0,Cloth,1,0,10.0
Dacia,10663,Compact,Used,5,1,90902.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.2,Low,0,0,0,Cloth,0,0,5.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,137,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,7700,Compact,Used,5,1,23268.0,Manual,benzine,Basic,Dealer,5,55,1149,137,Front,5.8,Low,0,0,0,Cloth,0,0,9.0
Dacia,15899,Compact,Pre-registered,5,2,4.0,Manual,benzine,Basic,Dealer,5,70,999,137,Front,4.9,Low,0,0,0,Cloth,0,0,0.0
Dacia,10600,Compact,Used,5,1,93888.0,Manual,diesel,Basic,Dealer,5,81,1461,137,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,16899,Compact,Pre-registered,5,2,4.0,Manual,LPG,Metallic,Dealer,5,70,999,137,Front,5.2,Low,0,0,0,Cloth,0,0,0.0
Dacia,10754,Compact,Used,5,1,84762.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.2,Low,0,0,0,Cloth,0,0,4.0
Dacia,13970,Compact,Used,5,1,56100.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,14409,Compact,Used,5,1,30473.0,Manual,diesel,Basic,Dealer,5,81,1461,137,Front,3.8,Low,0,0,0,Cloth,0,0,2.0
Dacia,12591,Compact,Used,5,1,5550.0,Manual,benzine,Basic,Dealer,5,70,999,137,Front,4.9,Low,0,0,0,Cloth,0,0,2.0
Dacia,11572,Compact,Used,5,1,57970.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Dacia,11390,Compact,Used,5,1,10857.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,9400,Compact,Used,5,1,30630.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.2,Low,0,0,0,Cloth,0,0,8.0
Dacia,8950,Compact,Used,5,1,74479.0,Manual,benzine,Basic,Dealer,5,55,1149,137,Front,5.8,Low,0,0,0,Cloth,0,0,9.0
Dacia,6990,Compact,Used,5,1,50000.0,Manual,benzine,Basic,Dealer,5,55,1149,137,Front,5.9,Low,0,0,0,Cloth,0,0,11.0
Dacia,8990,Compact,Used,5,1,84890.0,Manual,diesel,Basic,Dealer,5,81,1461,137,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,10663,Compact,Used,5,1,65883.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Dacia,10990,Compact,Used,5,1,66000.0,Manual,diesel,Basic,Dealer,5,81,1461,137,Front,4.0,Low,0,0,0,Cloth,0,0,5.0
Dacia,7700,Compact,Used,5,1,78000.0,Manual,benzine,Basic,Dealer,5,88,1598,137,Front,7.6,Low,0,0,0,Cloth,0,0,12.0
Dacia,11900,Compact,Used,5,1,70000.0,Manual,benzine,Basic,Dealer,5,66,898,137,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,21990,Compact,Used,4,1,220.0,Automatic,benzine,Metallic,Dealer,5,70,999,219,Front,5.2,Medium,0,0,0,Cloth,1,0,0.0
Dacia,11980,Compact,Used,5,0,54577.0,Automatic,benzine,Basic,Dealer,5,66,898,269,Front,5.1,Low,0,1,0,Cloth,1,0,5.0
Dacia,12572,Compact,Used,5,1,18570.0,Manual,benzine,Basic,Dealer,5,66,898,269,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,13208,Compact,Used,5,1,21447.0,Manual,benzine,Basic,Dealer,5,66,898,269,Front,5.1,Low,0,0,0,Cloth,0,0,2.0
Dacia,11390,Compact,Used,5,1,10857.0,Manual,benzine,Basic,Dealer,5,66,898,269,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,10663,Compact,Used,5,1,65883.0,Manual,benzine,Basic,Dealer,5,66,898,269,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Dacia,17690,Compact,Pre-registered,5,2,20.0,Manual,benzine,Metallic,Dealer,5,70,999,200,Front,5.1,Medium,0,0,0,Cloth,1,0,0.0
Dacia,11995,Compact,Used,5,1,33000.0,Manual,benzine,Metallic,Dealer,5,66,898,200,Front,5.2,Low,0,0,0,Cloth,0,0,8.0
Dacia,10490,Compact,Used,5,0,70050.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,5.1,Low,0,0,0,Cloth,0,0,4.0
Dacia,11099,Compact,Used,5,1,53884.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,5.1,Low,0,0,0,Cloth,0,0,6.0
Dacia,11845,Compact,Used,5,1,34410.0,Manual,diesel,Basic,Dealer,5,81,1461,200,Front,3.8,Low,0,0,0,Cloth,0,0,5.0
Dacia,12572,Compact,Used,5,1,18570.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,10600,Compact,Used,5,1,93888.0,Manual,diesel,Basic,Dealer,5,81,1461,200,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Dacia,10899,Compact,Used,5,1,40092.0,Manual,benzine,Basic,Dealer,5,66,898,200,Front,5.1,Low,0,0,0,Cloth,0,0,6.0
Dacia,6890,Compact,Used,4,0,84958.0,Manual,benzine,Metallic,Dealer,5,88,1598,244,Front,7.3,Low,0,1,1,Cloth,1,0,10.0
Dacia,10663,Compact,Used,5,1,71894.0,Manual,benzine,Basic,Dealer,5,66,898,244,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,13400,Compact,Used,5,1,45800.0,Manual,benzine,Basic,Dealer,5,66,898,244,Front,5.6,Low,0,0,0,Cloth,0,0,3.0
Dacia,7499,Compact,Used,4,1,65983.0,Manual,benzine,Basic,Dealer,5,55,1149,244,Front,5.8,Low,0,0,0,Cloth,0,0,8.0
Dacia,12900,Coupe,Used,5,0,70665.0,Manual,benzine,Basic,Dealer,5,66,898,244,Front,5.1,Low,0,0,0,Cloth,0,0,5.0
Dacia,9900,Coupe,Used,5,0,51000.0,Manual,benzine,Basic,Dealer,5,55,1149,244,Front,5.1,Low,0,0,0,Cloth,0,0,6.0
Dacia,11990,Off-Road/Pick-up,Used,5,0,80000.0,Manual,diesel,Basic,Dealer,5,81,1461,263,Front,4.4,Low,0,1,1,Cloth,1,0,5.0
Dacia,6490,Off-Road/Pick-up,Used,4,0,167000.0,Manual,LPG,Metallic,Dealer,5,88,1598,129,Front,7.1,Low,0,0,1,Leather,1,0,10.0
Dacia,18900,Off-Road/Pick-up,Used,5,1,68153.0,Manual,diesel,Metallic,Dealer,5,81,1461,129,Front,4.4,Low,0,0,0,Cloth,0,0,4.0
Dacia,14900,Off-Road/Pick-up,Used,5,1,75454.0,Automatic,diesel,Basic,Dealer,5,81,1461,194,Front,4.4,Low,0,0,0,Other,0,0,4.0
Dacia,12490,Off-Road/Pick-up,Used,5,1,74000.0,Manual,diesel,Metallic,Dealer,5,81,1461,223,Front,4.7,Medium,1,1,1,Leather,1,0,6.0
Dacia,18840,Off-Road/Pick-up,Demonstration,5,0,21000.0,Manual,LPG,Metallic,Dealer,5,70,999,102,Front,5.8,Medium,0,1,1,Cloth,1,0,1.0
Dacia,20750,Off-Road/Pick-up,Used,5,0,20900.0,Manual,benzine,Basic,Dealer,5,103,1332,120,Rear,6.4,Medium,0,1,1,Cloth,1,0,3.0
Dacia,18490,Off-Road/Pick-up,Used,5,1,50706.0,Manual,benzine,Metallic,Dealer,5,88,1598,123,4WD,6.5,Low,0,1,1,Leather,1,0,3.0
Dacia,11999,Off-Road/Pick-up,Used,4,0,68144.0,Manual,diesel,Metallic,Dealer,5,81,1461,188,4WD,4.4,Medium,0,0,0,Leather,0,0,6.0
Dacia,17490,Off-Road/Pick-up,Pre-registered,5,1,181.0,Manual,LPG,Metallic,Dealer,5,70,999,217,4WD,6.7,Low,0,0,1,Cloth,0,0,0.0
Dacia,17490,Off-Road/Pick-up,Pre-registered,5,1,182.0,Manual,LPG,Metallic,Dealer,5,70,999,141,4WD,6.7,Low,0,0,1,Cloth,0,0,0.0
Dacia,14980,Off-Road/Pick-up,Used,5,1,100450.0,Manual,benzine,Metallic,Dealer,5,88,1598,89,4WD,6.8,Medium,0,0,1,Cloth,1,0,5.0
Dacia,11490,Off-Road/Pick-up,Used,5,0,111632.0,Manual,benzine,Metallic,Dealer,5,88,1598,209,4WD,8.0,Low,0,0,0,Cloth,0,0,11.0
Dacia,17870,Off-Road/Pick-up,Employee's car,4,1,9660.0,Manual,LPG,Metallic,Dealer,5,70,999,169,4WD,5.2,Medium,0,1,1,Cloth,1,0,1.0
Dacia,17988,Off-Road/Pick-up,Employee's car,4,1,16210.0,Manual,LPG,Metallic,Dealer,5,70,999,280,4WD,5.2,Medium,0,1,1,Cloth,1,0,1.0
Dacia,21150,Off-Road/Pick-up,Demonstration,5,2,4500.0,Manual,benzine,Metallic,Dealer,5,103,1332,120,4WD,5.7,Medium,0,0,0,Cloth,0,0,0.0
Dacia,23480,Off-Road/Pick-up,Used,4,1,1650.0,Manual,LPG,Metallic,Dealer,5,70,999,126,Front,5.8,Medium,0,1,0,Cloth,1,0,1.0
Dacia,9990,Off-Road/Pick-up,Used,5,1,237000.0,Manual,diesel,Basic,Dealer,5,81,1500,126,4WD,5.8,Medium,0,0,0,Cloth,0,0,4.0
Dacia,25190,Off-Road/Pick-up,Demonstration,5,0,4018.0,Manual,benzine,Metallic,Dealer,5,103,1332,98,4WD,6.1,Medium,0,1,1,Leather,1,0,0.0
Dacia,14990,Off-Road/Pick-up,Used,5,1,42341.0,Manual,benzine,Metallic,Dealer,5,85,1197,121,Front,6.2,Medium,0,1,1,Cloth,1,0,4.0
Dacia,16700,Off-Road/Pick-up,Used,5,1,30515.0,Manual,LPG,Basic,Dealer,5,70,999,102,Front,5.7,Low,0,0,0,Other,0,0,1.0
Dacia,13900,Off-Road/Pick-up,Used,5,1,59110.0,Manual,LPG,Metallic,Dealer,5,88,1598,175,Front,6.9,Medium,0,0,1,Leather,0,0,5.0
Dacia,21590,Off-Road/Pick-up,Demonstration,5,0,910.0,Manual,benzine,Basic,Dealer,5,103,1332,124,4WD,5.7,Medium,0,0,0,Cloth,1,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,9.0,Automatic,benzine,Metallic,Dealer,5,70,999,184,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,24222,Off-Road/Pick-up,Demonstration,5,0,8000.0,Automatic,benzine,Metallic,Dealer,5,103,1332,133,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Dacia,21990,Off-Road/Pick-up,Pre-registered,5,1,7.0,Manual,benzine,Basic,Dealer,5,103,1332,126,4WD,5.7,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18480,Off-Road/Pick-up,Used,5,1,35892.0,Manual,benzine,Metallic,Dealer,5,103,1332,126,4WD,6.1,Medium,0,0,0,Cloth,1,0,2.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,12.0,Automatic,benzine,Metallic,Dealer,5,70,999,254,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,24280,Off-Road/Pick-up,Pre-registered,4,1,10.0,Manual,LPG,Metallic,Dealer,7,70,999,154,4WD,7.8,Medium,0,1,1,Cloth,1,0,0.0
Dacia,13500,Off-Road/Pick-up,Used,5,1,118750.0,Manual,LPG,Basic,Dealer,5,85,1197,145,4WD,6.2,Low,0,0,0,Other,0,0,4.0
Dacia,14999,Off-Road/Pick-up,Used,4,0,49000.0,Manual,diesel,Metallic,Dealer,5,81,1461,219,4WD,4.4,Low,0,0,0,Cloth,1,0,4.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,15.0,Automatic,benzine,Metallic,Dealer,5,70,999,254,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,10349,Off-Road/Pick-up,Used,5,0,57689.0,Manual,benzine,Metallic,Dealer,5,96,1199,215,Front,6.0,Low,0,0,1,Leather,1,0,8.0
Dacia,15913,Off-Road/Pick-up,Used,5,0,63450.0,Automatic,diesel,Basic,Dealer,5,81,1461,215,Front,4.7,Low,0,0,0,Cloth,0,0,5.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,11.0,Automatic,benzine,Metallic,Dealer,5,70,999,156,Front,5.2,Medium,0,1,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,10.0,Automatic,benzine,Metallic,Dealer,5,70,999,159,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,20980,Off-Road/Pick-up,Used,5,2,35000.0,Manual,benzine,Metallic,Dealer,5,103,1332,121,4WD,6.1,Medium,0,1,1,Leather,1,0,1.0
Dacia,21690,Off-Road/Pick-up,Used,5,1,32700.0,Manual,diesel,Metallic,Dealer,5,81,1461,209,4WD,4.7,Medium,0,1,1,Cloth,1,0,2.0
Dacia,23556,Off-Road/Pick-up,Pre-registered,5,0,10.0,Manual,diesel,Metallic,Dealer,5,81,1461,292,4WD,4.3,Medium,0,1,1,Cloth,1,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,12.0,Automatic,benzine,Metallic,Dealer,5,70,999,257,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,9.0,Automatic,benzine,Metallic,Dealer,5,70,999,216,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,21480,Off-Road/Pick-up,Used,5,2,19795.0,Manual,benzine,Metallic,Dealer,5,103,1332,123,4WD,6.1,Medium,0,0,0,Leather,1,0,1.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,15.0,Automatic,benzine,Metallic,Dealer,5,70,999,203,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,17900,Off-Road/Pick-up,Used,5,1,38453.0,Manual,benzine,Metallic,Dealer,5,103,1332,123,Front,6.1,Medium,0,1,1,Cloth,0,0,3.0
Dacia,18990,Off-Road/Pick-up,Used,5,1,31850.0,Manual,benzine,Metallic,Dealer,5,103,1332,120,Front,6.0,Medium,0,1,1,Cloth,1,0,3.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,9.0,Automatic,benzine,Metallic,Dealer,5,70,999,216,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,21480,Off-Road/Pick-up,Used,5,2,25698.0,Manual,benzine,Metallic,Dealer,5,103,1332,99,4WD,5.7,Medium,0,0,0,Leather,1,0,1.0
Dacia,19450,Off-Road/Pick-up,Used,5,1,89703.0,Manual,diesel,Metallic,Dealer,5,81,1461,155,4WD,4.7,Medium,0,0,1,Cloth,0,0,3.0
Dacia,12495,Off-Road/Pick-up,Used,5,1,88271.0,Manual,diesel,Metallic,Dealer,5,81,1461,227,4WD,4.4,Low,0,0,1,Other,0,0,4.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,11.0,Automatic,benzine,Metallic,Dealer,5,70,999,183,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,13500,Off-Road/Pick-up,Used,5,1,42684.0,Manual,benzine,Basic,Dealer,5,88,1598,126,Front,8.4,Low,0,0,0,Cloth,0,0,3.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,9.0,Automatic,benzine,Metallic,Dealer,5,70,999,180,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,11.0,Automatic,benzine,Metallic,Dealer,5,70,999,143,Front,5.2,Medium,0,1,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,10.0,Automatic,benzine,Metallic,Dealer,5,70,999,184,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,10.0,Automatic,benzine,Basic,Dealer,5,70,999,208,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,21990,Off-Road/Pick-up,Pre-registered,5,1,7.0,Manual,benzine,Metallic,Dealer,5,103,1332,122,4WD,5.7,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,12.0,Automatic,benzine,Metallic,Dealer,5,70,999,198,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,14850,Off-Road/Pick-up,Used,5,0,61521.0,Automatic,diesel,Metallic,Dealer,5,81,1461,199,Front,4.5,Medium,0,1,0,Leather,1,0,4.0
Dacia,23480,Off-Road/Pick-up,Used,5,2,12751.0,Manual,benzine,Metallic,Dealer,5,103,1332,126,4WD,6.0,Medium,0,0,0,Cloth,1,0,0.0
Dacia,19900,Off-Road/Pick-up,Used,5,1,48664.0,Manual,benzine,Metallic,Dealer,5,103,1332,126,Front,6.0,Medium,0,1,1,Cloth,0,0,2.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,10.0,Automatic,benzine,Metallic,Dealer,5,70,999,204,Front,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,18900,Off-Road/Pick-up,Used,5,1,59972.0,Manual,diesel,Metallic,Dealer,5,81,1461,218,4WD,4.7,Medium,0,1,1,Leather,0,0,4.0
Dacia,18890,Off-Road/Pick-up,Pre-registered,5,1,13.0,Automatic,benzine,Metallic,Dealer,5,70,999,278,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
Dacia,23200,Off-Road/Pick-up,Employee's car,5,2,1360.0,Manual,diesel,Metallic,Dealer,5,81,1461,132,4WD,4.6,Medium,0,0,1,Cloth,1,0,0.0
Dacia,17495,Off-Road/Pick-up,Used,5,1,26652.0,Manual,benzine,Metallic,Dealer,5,103,1332,123,Front,6.0,Medium,0,1,1,Cloth,1,0,3.0
Dacia,16900,Off-Road/Pick-up,Used,5,1,47321.0,Manual,benzine,Basic,Dealer,5,85,1197,124,4WD,6.4,Low,0,1,1,Cloth,0,0,4.0
Dacia,13500,Off-Road/Pick-up,Used,5,1,32658.0,Manual,benzine,Basic,Dealer,5,88,1598,126,Front,6.5,Low,0,0,0,Cloth,1,0,3.0
Dacia,15900,Off-Road/Pick-up,Used,5,1,51561.0,Manual,diesel,Metallic,Dealer,5,81,1461,255,4WD,4.4,Medium,0,1,1,Cloth,0,0,5.0
Dacia,18990,Off-Road/Pick-up,Pre-registered,5,1,12.0,Automatic,benzine,Metallic,Dealer,5,70,999,170,4WD,5.2,Medium,0,0,1,Cloth,0,0,0.0
